matricule,nom,prenom,filiere_code,matiere_code,note,note_max,type_evaluation,coefficient,date_evaluation,semestre,annee_academique
ETU-INFO-004,ZANNOU,Alice,L1-INFO-2026,IA401,12.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-005,DOE,Sophie,L1-INFO-2026,ALGO101,10.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-005,DOE,Sophie,L1-INFO-2026,BDD201,9.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-005,DOE,Sophie,L1-INFO-2026,WEB201,11.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-005,DOE,Sophie,L1-INFO-2026,RX301,10.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-005,DOE,Sophie,L1-INFO-2026,MATH101,8.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-005,DOE,Sophie,L1-INFO-2026,SYS201,10.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-005,DOE,Sophie,L1-INFO-2026,PROG101,9.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-005,DOE,Sophie,L1-INFO-2026,IA401,11.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-006,AGBOSSOU,Ibrahim,L1-INFO-2026,ALGO101,7.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-006,AGBOSSOU,Ibrahim,L1-INFO-2026,BDD201,6.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-006,AGBOSSOU,Ibrahim,L1-INFO-2026,WEB201,8.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-006,AGBOSSOU,Ibrahim,L1-INFO-2026,RX301,7.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-006,AGBOSSOU,Ibrahim,L1-INFO-2026,MATH101,5.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-006,AGBOSSOU,Ibrahim,L1-INFO-2026,SYS201,6.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-006,AGBOSSOU,Ibrahim,L1-INFO-2026,PROG101,7.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-006,AGBOSSOU,Ibrahim,L1-INFO-2026,IA401,8.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-007,TONATO,Fatima,L1-INFO-2026,ALGO101,4.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-007,TONATO,Fatima,L1-INFO-2026,BDD201,3.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-007,TONATO,Fatima,L1-INFO-2026,WEB201,5.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-007,TONATO,Fatima,L1-INFO-2026,RX301,3.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-007,TONATO,Fatima,L1-INFO-2026,MATH101,2.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-007,TONATO,Fatima,L1-INFO-2026,SYS201,4.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-007,TONATO,Fatima,L1-INFO-2026,PROG101,3.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-007,TONATO,Fatima,L1-INFO-2026,IA401,5.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-008,DOSSOU,Jean,L1-INFO-2026,ALGO101,3.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-008,DOSSOU,Jean,L1-INFO-2026,BDD201,2.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-008,DOSSOU,Jean,L1-INFO-2026,WEB201,4.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-008,DOSSOU,Jean,L1-INFO-2026,RX301,2.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-008,DOSSOU,Jean,L1-INFO-2026,MATH101,1.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-008,DOSSOU,Jean,L1-INFO-2026,SYS201,3.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-008,DOSSOU,Jean,L1-INFO-2026,PROG101,2.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-008,DOSSOU,Jean,L1-INFO-2026,IA401,4.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-009,GBAGUIDI,Pierre,L2-INFO-2026,ALGO101,17.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-009,GBAGUIDI,Pierre,L2-INFO-2026,BDD201,16.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-009,GBAGUIDI,Pierre,L2-INFO-2026,WEB201,17.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-009,GBAGUIDI,Pierre,L2-INFO-2026,RX301,16.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-009,GBAGUIDI,Pierre,L2-INFO-2026,MATH101,16.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-009,GBAGUIDI,Pierre,L2-INFO-2026,SYS201,17.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-009,GBAGUIDI,Pierre,L2-INFO-2026,PROG101,16.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-009,GBAGUIDI,Pierre,L2-INFO-2026,IA401,15.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-010,HOUNGAN,Marie,L2-INFO-2026,ALGO101,15.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-010,HOUNGAN,Marie,L2-INFO-2026,BDD201,15.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-010,HOUNGAN,Marie,L2-INFO-2026,WEB201,16.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-010,HOUNGAN,Marie,L2-INFO-2026,RX301,17.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-010,HOUNGAN,Marie,L2-INFO-2026,MATH101,15.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-010,HOUNGAN,Marie,L2-INFO-2026,SYS201,15.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-010,HOUNGAN,Marie,L2-INFO-2026,PROG101,16.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-010,HOUNGAN,Marie,L2-INFO-2026,IA401,17.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-011,ADJOVI,Kossi,L2-INFO-2026,ALGO101,14.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-011,ADJOVI,Kossi,L2-INFO-2026,BDD201,12.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-011,ADJOVI,Kossi,L2-INFO-2026,WEB201,13.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-011,ADJOVI,Kossi,L2-INFO-2026,RX301,13.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-011,ADJOVI,Kossi,L2-INFO-2026,MATH101,13.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-011,ADJOVI,Kossi,L2-INFO-2026,SYS201,12.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-011,ADJOVI,Kossi,L2-INFO-2026,PROG101,13.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-011,ADJOVI,Kossi,L2-INFO-2026,IA401,14.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-012,SOGLO,Bénédicte,L2-INFO-2026,ALGO101,12.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-012,SOGLO,Bénédicte,L2-INFO-2026,BDD201,11.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-012,SOGLO,Bénédicte,L2-INFO-2026,WEB201,14.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-012,SOGLO,Bénédicte,L2-INFO-2026,RX301,11.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-012,SOGLO,Bénédicte,L2-INFO-2026,MATH101,11.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-012,SOGLO,Bénédicte,L2-INFO-2026,SYS201,13.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-012,SOGLO,Bénédicte,L2-INFO-2026,PROG101,12.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-012,SOGLO,Bénédicte,L2-INFO-2026,IA401,12.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-013,BIAOU,Yao,L2-INFO-2026,ALGO101,10.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-013,BIAOU,Yao,L2-INFO-2026,BDD201,10.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-013,BIAOU,Yao,L2-INFO-2026,WEB201,11.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-013,BIAOU,Yao,L2-INFO-2026,RX301,10.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-013,BIAOU,Yao,L2-INFO-2026,MATH101,9.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-013,BIAOU,Yao,L2-INFO-2026,SYS201,10.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-013,BIAOU,Yao,L2-INFO-2026,PROG101,10.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-013,BIAOU,Yao,L2-INFO-2026,IA401,10.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-014,AMOUSSOU,Rachid,L2-INFO-2026,ALGO101,7.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-014,AMOUSSOU,Rachid,L2-INFO-2026,BDD201,7.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-014,AMOUSSOU,Rachid,L2-INFO-2026,WEB201,8.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-014,AMOUSSOU,Rachid,L2-INFO-2026,RX301,7.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-014,AMOUSSOU,Rachid,L2-INFO-2026,MATH101,6.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-014,AMOUSSOU,Rachid,L2-INFO-2026,SYS201,6.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-014,AMOUSSOU,Rachid,L2-INFO-2026,PROG101,8.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-014,AMOUSSOU,Rachid,L2-INFO-2026,IA401,8.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-015,ADJAKOU,Amina,L2-INFO-2026,ALGO101,4.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-015,ADJAKOU,Amina,L2-INFO-2026,BDD201,4.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-015,ADJAKOU,Amina,L2-INFO-2026,WEB201,5.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-015,ADJAKOU,Amina,L2-INFO-2026,RX301,3.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-015,ADJAKOU,Amina,L2-INFO-2026,MATH101,3.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-015,ADJAKOU,Amina,L2-INFO-2026,SYS201,5.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-015,ADJAKOU,Amina,L2-INFO-2026,PROG101,4.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-015,ADJAKOU,Amina,L2-INFO-2026,IA401,5.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-016,SOSSOU,Koffi,L2-INFO-2026,ALGO101,3.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-016,SOSSOU,Koffi,L2-INFO-2026,BDD201,3.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-016,SOSSOU,Koffi,L2-INFO-2026,WEB201,4.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-016,SOSSOU,Koffi,L2-INFO-2026,RX301,2.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-016,SOSSOU,Koffi,L2-INFO-2026,MATH101,2.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-016,SOSSOU,Koffi,L2-INFO-2026,SYS201,4.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-016,SOSSOU,Koffi,L2-INFO-2026,PROG101,2.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-016,SOSSOU,Koffi,L2-INFO-2026,IA401,3.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-017,MENSAH,Nadège,L3-INFO-2026,ALGO101,16.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-017,MENSAH,Nadège,L3-INFO-2026,BDD201,17.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-017,MENSAH,Nadège,L3-INFO-2026,WEB201,17.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-017,MENSAH,Nadège,L3-INFO-2026,RX301,16.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-017,MENSAH,Nadège,L3-INFO-2026,MATH101,15.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-017,MENSAH,Nadège,L3-INFO-2026,SYS201,17.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-017,MENSAH,Nadège,L3-INFO-2026,PROG101,17.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-017,MENSAH,Nadège,L3-INFO-2026,IA401,16.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-018,BOHOUN,Félicien,L3-INFO-2026,ALGO101,15.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-018,BOHOUN,Félicien,L3-INFO-2026,BDD201,16.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-018,BOHOUN,Félicien,L3-INFO-2026,WEB201,16.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-018,BOHOUN,Félicien,L3-INFO-2026,RX301,15.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-018,BOHOUN,Félicien,L3-INFO-2026,MATH101,15.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-018,BOHOUN,Félicien,L3-INFO-2026,SYS201,16.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-018,BOHOUN,Félicien,L3-INFO-2026,PROG101,16.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-018,BOHOUN,Félicien,L3-INFO-2026,IA401,16.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-019,AGOSSA,Grâce,L3-INFO-2026,ALGO101,13.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-019,AGOSSA,Grâce,L3-INFO-2026,BDD201,13.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-019,AGOSSA,Grâce,L3-INFO-2026,WEB201,14.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-019,AGOSSA,Grâce,L3-INFO-2026,RX301,12.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-019,AGOSSA,Grâce,L3-INFO-2026,MATH101,12.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-019,AGOSSA,Grâce,L3-INFO-2026,SYS201,12.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-019,AGOSSA,Grâce,L3-INFO-2026,PROG101,13.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-019,AGOSSA,Grâce,L3-INFO-2026,IA401,13.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-020,AFFO,David,L3-INFO-2026,ALGO101,11.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-020,AFFO,David,L3-INFO-2026,BDD201,12.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-020,AFFO,David,L3-INFO-2026,WEB201,13.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-020,AFFO,David,L3-INFO-2026,RX301,11.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-020,AFFO,David,L3-INFO-2026,MATH101,11.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-020,AFFO,David,L3-INFO-2026,SYS201,11.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-020,AFFO,David,L3-INFO-2026,PROG101,12.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-020,AFFO,David,L3-INFO-2026,IA401,12.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-021,KPANOU,Estelle,L3-INFO-2026,ALGO101,9.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-021,KPANOU,Estelle,L3-INFO-2026,BDD201,10.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-021,KPANOU,Estelle,L3-INFO-2026,WEB201,12.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-021,KPANOU,Estelle,L3-INFO-2026,RX301,11.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-021,KPANOU,Estelle,L3-INFO-2026,MATH101,9.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-021,KPANOU,Estelle,L3-INFO-2026,SYS201,9.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-021,KPANOU,Estelle,L3-INFO-2026,PROG101,10.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-021,KPANOU,Estelle,L3-INFO-2026,IA401,10.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-022,FOLARIN,Rodrigue,L3-INFO-2026,ALGO101,6.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-022,FOLARIN,Rodrigue,L3-INFO-2026,BDD201,7.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-022,FOLARIN,Rodrigue,L3-INFO-2026,WEB201,8.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-022,FOLARIN,Rodrigue,L3-INFO-2026,RX301,8.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-022,FOLARIN,Rodrigue,L3-INFO-2026,MATH101,6.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-022,FOLARIN,Rodrigue,L3-INFO-2026,SYS201,5.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-022,FOLARIN,Rodrigue,L3-INFO-2026,PROG101,7.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-022,FOLARIN,Rodrigue,L3-INFO-2026,IA401,8.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-023,KOUTON,Claudine,L3-INFO-2026,ALGO101,3.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-023,KOUTON,Claudine,L3-INFO-2026,BDD201,4.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-023,KOUTON,Claudine,L3-INFO-2026,WEB201,4.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-023,KOUTON,Claudine,L3-INFO-2026,RX301,3.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-023,KOUTON,Claudine,L3-INFO-2026,MATH101,3.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-023,KOUTON,Claudine,L3-INFO-2026,SYS201,4.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-023,KOUTON,Claudine,L3-INFO-2026,PROG101,4.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-023,KOUTON,Claudine,L3-INFO-2026,IA401,5.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-024,HOUENON,Émile,L3-INFO-2026,ALGO101,2.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-024,HOUENON,Émile,L3-INFO-2026,BDD201,3.00,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-024,HOUENON,Émile,L3-INFO-2026,WEB201,3.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-024,HOUENON,Émile,L3-INFO-2026,RX301,2.50,20,Examen,2,2026-01-15,S1,2025-2026
ETU-INFO-024,HOUENON,Émile,L3-INFO-2026,MATH101,2.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-024,HOUENON,Émile,L3-INFO-2026,SYS201,3.00,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-024,HOUENON,Émile,L3-INFO-2026,PROG101,2.50,20,Examen,2,2026-05-20,S2,2025-2026
ETU-INFO-024,HOUENON,Émile,L3-INFO-2026,IA401,3.50,20,Examen,2,2026-05-20,S2,2025-2026
